image_idx,label,grad_norm
0,5,1.0549547783235675
2,4,0.8562394343108585
3,1,0.8078533703862251
5,2,1.3022391039487358
6,1,0.6607817290973377
7,3,1.4740027561236562
8,1,0.9456537719300785
10,3,0.9146634573682279
11,5,0.8655760232238746
12,3,1.4207866782833884
16,2,0.9022675032941468
17,8,1.1355181944479968
20,4,1.0638485997671843
22,9,0.841700347876031
23,1,0.8110907820970986
24,1,0.7642814957672452
25,2,1.3044342474289736
26,4,0.8432007712072226
27,3,1.0947756711516021
28,2,1.3300018961940148
30,3,1.14670863058871
31,8,1.3552297308798391
32,6,0.8024396695369901
37,0,1.3349838346832963
38,7,0.7889365348197966
39,6,0.8521014553545508
40,1,0.8221070868882339
42,7,0.8590807970008126
44,3,0.6709899489199149
45,9,0.8723824634750371
46,8,0.8881881364584834
48,9,0.7277193579312975
49,2,0.9066118863403718
49,3,1.332695008781702
52,7,1.0229675252440615
54,9,0.8933738258118608
56,0,1.1414506049053061
57,9,0.7650900921855411
58,4,1.0247608031088664
60,4,1.122264104261952
61,4,0.9162411509138682
63,0,1.2013564387940372
67,1,0.8861103791293334
70,1,0.7374950149417284
71,7,0.7257103601526601
72,1,1.023069014299379
73,6,1.0529748428374102
74,3,0.8321402111879478
75,0,1.3285979846307934
76,2,0.9288399079586854
77,1,0.7523116865869917
79,7,0.7627184119837923
81,0,1.4285504227843724
82,2,1.3991773906147429
83,6,1.0270563324712858
84,7,0.6656575445568321
85,8,1.0931371448141005
87,9,0.9272320764217123
88,0,1.3600316737230633
89,4,1.0710370406030782
91,7,0.6330258227666751
92,4,0.82803231515378
93,6,1.0845532048328521
94,8,0.9848039489664098
96,7,0.7058253359384941
98,3,0.6997456829150983
99,1,0.9215206621049368
100,5,0.707689660228841
101,7,1.1458213813128937
102,1,0.9166643175548823
103,7,0.7858421313050457
104,1,0.8363780710899602
105,1,0.8039957019274557
107,3,1.2309603070722204
109,2,0.7264224554586165
110,9,0.8087165308177001
113,1,0.7786710334620752
116,9,0.9698017951079403
117,2,1.462676692904193
118,0,1.1615413295434185
120,2,1.418153474928654
122,2,0.7063430886714531
123,7,0.7935169026434266
126,6,0.9514250262678077
128,1,0.6925647420003306
129,6,1.061834675900279
134,1,0.7225640942068808
135,3,1.415278248354771
136,3,0.7567714792387029
138,5,0.9861013235771456
140,7,0.8382371793206291
141,7,0.7943867753825785
142,4,0.7204254803718472
143,2,0.9910189151246465
147,6,0.9335115514982344
148,7,0.7656449368626114
149,3,1.2626198389911065
150,4,0.9021772024282853
151,6,0.9385716927401441
152,1,0.7993475671563736
153,9,0.7933288538080756
154,9,0.7859132447418411
155,6,1.157855016128073
156,0,0.9491213031590118
157,3,1.399686149892828
158,7,0.7953056727393958
161,2,1.4061879534391792
161,5,0.8014161364014671
163,4,0.9210269557056063
164,4,1.4719897665545743
165,6,1.08084933933288
169,0,1.4285583290270674
170,9,0.7345347492415593
171,2,1.4602265735561313
173,5,1.0066422080180346
178,2,0.79043664040814
179,3,1.3958558848843532
181,3,1.4697259040355535
182,5,1.0665074330804096
183,9,0.7169066166155426
186,6,0.9299499346387137
188,8,1.0803429763421093
189,2,1.451137458354995
190,2,0.845262503257099
193,7,1.0397619903837967
196,7,0.8205559091654926
197,8,1.0438218158609471
198,3,1.0047823292253055
202,8,1.0660006229061367
206,0,1.3100499748590102
207,3,1.147759258594617
208,1,0.7620173730063329
210,0,0.8774714723837623
211,1,0.7023819877174341
214,7,1.0005869152085238
216,0,1.027227786142534
219,5,1.0015017191057913
221,6,1.3310706679870115
222,4,1.412000253938745
223,7,0.8714588189040751
225,8,1.4470997759832285
227,9,0.7228041346725157
228,3,0.723610936376276
229,0,1.4513811682264584
230,7,0.7509960343503453
231,1,0.7366170080502225
233,2,1.277330903836011
236,5,0.9865337182466272
237,4,0.7802802929124631
239,5,0.7959344161488248
240,8,0.8103079983702172
242,3,1.3165719460240524
243,7,0.870662245298795
244,5,1.4878464019965103
245,6,0.6495485363919159
245,8,1.22304271394287
246,0,1.0644051497945788
247,9,0.7604546955314099
248,1,0.643702863600748
249,0,1.355977717932833
251,1,0.7305906269349789
252,2,1.0001211125075764
253,2,1.2665794422459031
254,3,1.0818943486598522
255,5,1.1229488124927727
257,4,0.9551734680901481
258,7,0.7384159720272673
259,5,0.8149159613610301
261,6,1.1275734756346878
262,2,0.7912769729119059
263,7,0.9402653919631264
264,9,0.7327205411096773
265,8,1.454728408607444
267,9,0.6465417425267925
268,2,0.8219066757233795
269,1,0.7935716510019664
270,1,1.3644209111573262
271,4,0.7579192850187183
272,4,1.2413369514178227
274,6,0.8236516660405271
276,1,1.1040181522564774
278,5,0.8175196019739154
280,9,0.817787163284206
281,3,1.197986860521509
282,9,0.7703583005870065
283,0,1.1223145230150384
284,5,1.253052819538823
285,9,0.6744424311484254
286,6,1.3071211747316165
288,7,0.6507668912511797
289,4,0.7892361087927127
290,1,0.8190989108748863
291,3,0.886509932978123
293,0,1.2366892183243332
295,8,0.9954359222517882
296,0,1.1870473375539778
297,4,0.9466556339503872
298,3,1.2773895172071543
299,6,1.2455322799053106
301,7,0.7889685167331979
302,6,1.0586887483338001
303,0,1.2301649753904338
304,9,0.8101227129193749
305,7,0.8113185992387995
306,5,1.2953547622707613
307,7,0.8094979467514983
308,2,1.2444893357274833
310,1,0.9742015126598319
311,6,0.9434610650977305
312,8,1.2693401440875995
315,1,0.8039973561374938
318,2,0.8675397584653862
319,9,0.8431971085060814
320,0,1.2351019616409569
321,3,1.0941661641485922
322,9,0.72710601980476
324,7,0.8798189762017623
325,2,1.48784368786844
327,3,1.0804216681475507
328,5,1.2118877289871905
330,3,0.8202853387380347
331,6,0.9474885980906036
332,5,0.9464970853933933
333,8,1.6173090522408284
335,5,0.8847638383010603
336,4,0.7326764504632259
338,4,0.8269106809900892
339,2,1.450981344713837
340,7,0.7634848350376406
343,8,1.171531849326207
344,9,0.6871487445376685
346,9,0.733434822434561
347,2,1.3249755806138428
